Date,From Currency,To Currency,Rate
2014-12-02,USD,INR,61.8829684482
2014-12-02,USD,EUR,0.804893754
2014-12-02,USD,GBP,0.6387636832
2015-04-02,USD,USD,1.0
2015-04-02,USD,GBP,0.6755309326
2015-04-02,USD,INR,62.1819021237
2015-04-02,USD,EUR,0.9233610342
2014-12-29,USD,USD,1.0
2014-12-29,USD,INR,63.6763138477
2014-12-29,USD,EUR,0.8198737394
2014-12-29,USD,GBP,0.6429449865
2015-02-10,USD,USD,1.0
2015-02-10,USD,GBP,0.6568115429
2015-02-10,USD,INR,62.1950075241
2015-02-10,USD,EUR,0.8851907586
2014-08-05,USD,USD,1.0
2014-08-05,USD,INR,60.8799880436
2014-08-05,USD,EUR,0.7472724555
2014-08-05,USD,GBP,0.5932596025
2014-08-20,USD,USD,1.0
2014-08-20,USD,INR,60.7083709726
2014-08-20,USD,EUR,0.7527853056
2014-08-20,USD,GBP,0.6007979524
2015-03-13,USD,USD,1.0
2015-03-13,USD,GBP,0.6765512675
2015-03-13,USD,INR,63.0279984866
2015-03-13,USD,EUR,0.9458948165
2014-08-01,USD,USD,1.0
2014-08-01,USD,INR,61.2355356476
2014-08-01,USD,EUR,0.7465472191
2014-08-01,USD,GBP,0.5943262411
2014-11-26,USD,USD,1.0
2014-11-26,USD,INR,61.8500200401
2014-11-26,USD,EUR,0.8016032064
2014-11-26,USD,GBP,0.6340280561
2015-05-06,USD,USD,1.0
2015-05-06,USD,GBP,0.6568121104
2015-05-06,USD,INR,63.5399821906
2015-05-06,USD,EUR,0.8904719501
2014-09-09,USD,USD,1.0
2014-09-09,USD,INR,60.6050224771
2014-09-09,USD,EUR,0.775073632
2014-09-09,USD,GBP,0.6204464424
2014-10-10,USD,USD,1.0
2014-10-10,USD,INR,61.3350213641
2014-10-10,USD,EUR,0.7912644406
2014-10-10,USD,GBP,0.6236746321
2015-05-26,USD,USD,1.0
2015-05-26,USD,GBP,0.6494600037
2015-05-26,USD,INR,63.9250411862
2015-05-26,USD,EUR,0.9152480322
2014-12-09,USD,USD,1.0
2014-12-09,USD,INR,61.9625677096
2014-12-09,USD,EUR,0.8084727949
2014-12-09,USD,GBP,0.6388147789
2015-01-22,USD,USD,1.0
2015-01-22,USD,GBP,0.6579445688
2015-01-22,USD,INR,61.5589602341
2015-01-22,USD,EUR,0.8607333448
2015-03-05,USD,USD,1.0
2015-03-05,USD,GBP,0.6550727256
2015-03-05,USD,INR,62.2547655615
2015-03-05,USD,EUR,0.9034239769
2014-07-04,USD,USD,1.0
2014-07-04,USD,INR,59.734986753
2014-07-04,USD,EUR,0.7359434795
2014-07-04,USD,GBP,0.5833088019
2015-06-05,USD,USD,1.0
2015-06-05,USD,GBP,0.652255304
2015-06-05,USD,INR,63.7905152434
2015-06-05,USD,EUR,0.8914244963
2015-04-20,USD,USD,1.0
2015-04-20,USD,GBP,0.6710342255
2015-04-20,USD,INR,62.9730485871
2015-04-20,USD,EUR,0.9325748391
2014-07-30,USD,USD,1.0
2014-07-30,USD,INR,60.0892470711
2014-07-30,USD,EUR,0.7462129692
2014-07-30,USD,GBP,0.5907768077
2015-05-19,USD,USD,1.0
2015-05-19,USD,GBP,0.6456618962
2015-05-19,USD,INR,63.6988372093
2015-05-19,USD,EUR,0.8944543828
2014-07-17,USD,USD,1.0
2014-07-17,USD,INR,60.1724953789
2014-07-17,USD,EUR,0.7393715342
2014-07-17,USD,GBP,0.5847689464
2014-12-18,USD,USD,1.0
2014-12-18,USD,INR,63.0665038665
2014-12-18,USD,EUR,0.814000814
2014-12-18,USD,GBP,0.6402116402
2014-09-24,USD,USD,1.0
2014-09-24,USD,INR,61.0
2014-09-24,USD,EUR,0.7796663028
2014-09-24,USD,GBP,0.6099329487
2015-02-19,USD,USD,1.0
2015-02-19,USD,GBP,0.6480196716
2015-02-19,USD,INR,62.2098884693
2015-02-19,USD,EUR,0.8781944322
2014-08-14,USD,USD,1.0
2014-08-14,USD,INR,60.8324983175
2014-08-14,USD,EUR,0.7477753683
2014-08-14,USD,GBP,0.5994167352
2014-08-04,USD,USD,1.0
2014-08-04,USD,INR,60.935032037
2014-08-04,USD,EUR,0.7450454478
2014-08-04,USD,GBP,0.593950231
2015-01-30,USD,USD,1.0
2015-01-30,USD,GBP,0.6643962848
2015-01-30,USD,INR,62.0197257851
2015-01-30,USD,EUR,0.8845643521
2015-01-21,USD,USD,1.0
2015-01-21,USD,GBP,0.6616924006
2015-01-21,USD,INR,61.5750021565
2015-01-21,USD,EUR,0.8625894937
2014-06-27,USD,USD,1.0
2014-06-27,USD,INR,60.1049926579
2014-06-27,USD,EUR,0.7342143906
2014-06-27,USD,GBP,0.5871145374
2014-09-03,USD,USD,1.0
2014-09-03,USD,INR,60.4150254733
2014-09-03,USD,EUR,0.7603984488
2014-09-03,USD,GBP,0.6072161813
2015-04-16,USD,USD,1.0
2015-04-16,USD,GBP,0.6711791616
2015-04-16,USD,INR,62.2605732425
2015-04-16,USD,EUR,0.9336196434
2014-12-04,USD,USD,1.0
2014-12-04,USD,INR,61.9009828609
2014-12-04,USD,EUR,0.8122816993
2014-12-04,USD,GBP,0.6385346438
2015-05-21,USD,USD,1.0
2015-05-21,USD,GBP,0.637653822
2015-05-21,USD,INR,63.6127728375
2015-05-21,USD,EUR,0.8982304859
2015-03-23,USD,USD,1.0
2015-03-23,USD,GBP,0.6706378299
2015-03-23,USD,INR,62.2774926686
2015-03-23,USD,EUR,0.9164222874
2015-05-29,USD,USD,1.0
2015-05-29,USD,GBP,0.6554238833
2015-05-29,USD,INR,63.8006381039
2015-05-29,USD,EUR,0.9115770283
2014-09-16,USD,USD,1.0
2014-09-16,USD,INR,61.0755270677
2014-09-16,USD,EUR,0.7722604062
2014-09-16,USD,GBP,0.6171905166
2014-11-14,USD,USD,1.0
2014-11-14,USD,INR,61.8152943069
2014-11-14,USD,EUR,0.8041170794
2014-11-14,USD,GBP,0.6387906079
2014-10-24,USD,USD,1.0
2014-10-24,USD,INR,61.1850067146
2014-10-24,USD,EUR,0.7899518129
2014-10-24,USD,GBP,0.6230349949
2014-12-16,USD,USD,1.0
2014-12-16,USD,INR,63.9880354152
2014-12-16,USD,EUR,0.7976389886
2014-12-16,USD,GBP,0.6353194544
2014-08-22,USD,USD,1.0
2014-08-22,USD,INR,60.5224994347
2014-08-22,USD,EUR,0.7537499058
2014-08-22,USD,GBP,0.6032260496
2014-11-04,USD,USD,1.0
2014-11-04,USD,INR,61.4049864152
2014-11-04,USD,EUR,0.7991050024
2014-11-04,USD,GBP,0.6248202014
2013-10-24,USD,INR,61.4364360739
2013-10-24,USD,EUR,0.7243752264
2013-10-24,USD,USD,1.0
2013-10-24,USD,GBP,0.6183991307
2014-04-15,USD,USD,1.0
2014-04-15,USD,INR,60.2324856915
2014-04-15,USD,EUR,0.7244801855
2014-04-15,USD,GBP,0.597768601
2013-12-03,USD,INR,62.3574900574
2013-12-03,USD,EUR,0.7364854912
2013-12-03,USD,USD,1.0
2013-12-03,USD,GBP,0.6091471498
2013-08-19,USD,INR,63.3678057554
2013-08-19,USD,EUR,0.7494004796
2013-08-19,USD,USD,1.0
2013-08-19,USD,GBP,0.6391636691
2013-11-22,USD,INR,62.8709868324
2013-11-22,USD,EUR,0.7397544015
2013-11-22,USD,USD,1.0
2013-11-22,USD,GBP,0.6172510726
2013-07-08,USD,INR,60.7548638132
2013-07-08,USD,EUR,0.7782101167
2013-07-08,USD,USD,1.0
2013-07-08,USD,GBP,0.6705058366
2013-06-10,USD,INR,58.1762434704
2013-06-10,USD,EUR,0.7570595806
2013-06-10,USD,USD,1.0
2013-06-10,USD,GBP,0.6438034673
2013-11-27,USD,INR,62.1550456016
2013-11-27,USD,EUR,0.7355104442
2013-11-27,USD,USD,1.0
2013-11-27,USD,GBP,0.613452486
2014-05-15,USD,USD,1.0
2014-05-15,USD,INR,59.2899919467
2014-05-15,USD,EUR,0.7321180174
2014-05-15,USD,GBP,0.5968226078
2013-07-31,USD,INR,60.4052730697
2013-07-31,USD,EUR,0.7532956685
2013-07-31,USD,USD,1.0
2013-07-31,USD,GBP,0.6580037665
2013-08-12,USD,INR,61.2748493976
2013-08-12,USD,EUR,0.7530120482
2013-08-12,USD,USD,1.0
2013-08-12,USD,GBP,0.6465361446
2014-06-04,USD,USD,1.0
2014-06-04,USD,INR,59.3722022455
2014-06-04,USD,EUR,0.7338372349
2014-06-04,USD,GBP,0.596609672
2013-09-06,USD,INR,65.2451017763
2013-09-06,USD,EUR,0.7623694442
2013-09-06,USD,USD,1.0
2013-09-06,USD,GBP,0.641915072
2014-06-05,USD,USD,1.0
2014-06-05,USD,INR,59.1920100243
2014-06-05,USD,EUR,0.737082627
2014-06-05,USD,GBP,0.5972580526
2013-10-10,USD,INR,61.1801655336
2013-10-10,USD,EUR,0.738989063
2013-10-10,USD,USD,1.0
2013-10-10,USD,GBP,0.6267366243
2014-01-30,USD,USD,1.0
2014-01-30,USD,INR,62.6815971711
2014-01-30,USD,EUR,0.7367025195
2014-01-30,USD,GBP,0.6068955356
2014-03-24,USD,USD,1.0
2014-03-24,USD,INR,60.787498185
2014-03-24,USD,EUR,0.7260055176
2014-03-24,USD,GBP,0.6065050094
2014-05-28,USD,USD,1.0
2014-05-28,USD,INR,58.9274691358
2014-05-28,USD,EUR,0.734861846
2014-05-28,USD,GBP,0.5970752499
2014-04-24,USD,USD,1.0
2014-04-24,USD,INR,61.0850217077
2014-04-24,USD,EUR,0.7235890014
2014-04-24,USD,GBP,0.5955137482
2013-07-09,USD,INR,60.1446682741
2013-07-09,USD,EUR,0.7777864198
2013-07-09,USD,USD,1.0
2013-07-09,USD,GBP,0.6727852532
2014-01-20,USD,USD,1.0
2014-01-20,USD,INR,61.5789473684
2014-01-20,USD,EUR,0.73713696
2014-01-20,USD,GBP,0.6090225564
2013-08-01,USD,INR,60.4434874584
2013-08-01,USD,EUR,0.7555152614
2013-08-01,USD,USD,1.0
2013-08-01,USD,GBP,0.6566938652
2014-06-06,USD,USD,1.0
2014-06-06,USD,INR,59.1825245565
2014-06-06,USD,EUR,0.7330303475
2014-06-06,USD,GBP,0.5943410057
2013-12-30,USD,INR,61.8907349634
2013-12-30,USD,EUR,0.7255314518
2013-12-30,USD,USD,1.0
2013-12-30,USD,GBP,0.6068345063
2013-07-10,USD,INR,59.6550378522
2013-07-10,USD,EUR,0.780457348
2013-07-10,USD,USD,1.0
2013-07-10,USD,GBP,0.6713494108
2013-09-26,USD,INR,62.0786724943
2013-09-26,USD,EUR,0.7407956145
2013-09-26,USD,USD,1.0
2013-09-26,USD,GBP,0.6236017483
2013-07-17,USD,INR,59.4648294762
2013-07-17,USD,EUR,0.7612667479
2013-07-17,USD,USD,1.0
2013-07-17,USD,GBP,0.6570873934
2013-08-28,USD,INR,68.9780475013
2013-08-28,USD,EUR,0.7492320372
2013-08-28,USD,USD,1.0
2013-08-28,USD,GBP,0.6467370945
2014-02-07,USD,USD,1.0
2014-02-07,USD,INR,62.4185943716
2014-02-07,USD,EUR,0.7367025195
2014-02-07,USD,GBP,0.6124944747
2013-12-23,USD,INR,61.8179827762
2013-12-23,USD,EUR,0.7298204642
2013-12-23,USD,USD,1.0
2013-12-23,USD,GBP,0.6113706028
2014-04-08,USD,USD,1.0
2014-04-08,USD,INR,60.1250181501
2014-04-08,USD,EUR,0.7260055176
2014-04-08,USD,GBP,0.5983737476
2014-01-03,USD,USD,1.0
2014-01-03,USD,INR,62.1989144785
2014-01-03,USD,EUR,0.7334604665
2014-01-03,USD,GBP,0.6091022444
2013-11-12,USD,INR,63.6956521739
2013-11-12,USD,EUR,0.7444907683
2013-11-12,USD,USD,1.0
2013-11-12,USD,GBP,0.628871352
2013-10-02,USD,INR,62.5911949686
2013-10-02,USD,EUR,0.739918609
2013-10-02,USD,USD,1.0
2013-10-02,USD,GBP,0.6171661117
2014-04-09,USD,USD,1.0
2014-04-09,USD,INR,60.1349862259
2014-04-09,USD,EUR,0.7249528781
2014-04-09,USD,GBP,0.5971799333
2013-08-14,USD,INR,61.4437816205
2013-08-14,USD,EUR,0.7551159103
2013-08-14,USD,USD,1.0
2013-08-14,USD,GBP,0.6451710338
2013-08-27,USD,INR,67.3151896836
2013-08-27,USD,EUR,0.7497375918
2013-08-27,USD,USD,1.0
2013-08-27,USD,GBP,0.6454490928
2014-01-15,USD,USD,1.0
2014-01-15,USD,INR,61.5432897251
2014-01-15,USD,EUR,0.7349698662
2014-01-15,USD,GBP,0.6101719829
2014-02-12,USD,USD,1.0
2014-02-12,USD,INR,62.1049878435
2014-02-12,USD,EUR,0.7367567966
2014-02-12,USD,GBP,0.6053193841
2013-09-09,USD,INR,65.2448082462
2013-09-09,USD,EUR,0.7579202668
2013-09-09,USD,USD,1.0
2013-09-09,USD,GBP,0.6376383204
2013-07-11,USD,INR,59.8282735357
2013-07-11,USD,EUR,0.7666360012
2013-07-11,USD,USD,1.0
2013-07-11,USD,GBP,0.6615302055
2013-06-07,USD,INR,57.0761689291
2013-06-07,USD,EUR,0.754147813
2013-06-07,USD,USD,1.0
2013-06-07,USD,GBP,0.6420060332
2013-11-11,USD,INR,63.2402568314
2013-11-11,USD,EUR,0.7466029565
2013-11-11,USD,USD,1.0
2013-11-11,USD,GBP,0.6257279379
2013-08-08,USD,INR,60.8615269461
2013-08-08,USD,EUR,0.748502994
2013-08-08,USD,USD,1.0
2013-08-08,USD,GBP,0.6452095808
2014-04-10,USD,USD,1.0
2014-04-10,USD,INR,60.1559818274
2014-04-10,USD,EUR,0.7211365111
2014-04-10,USD,GBP,0.596524122
2014-05-19,USD,USD,1.0
2014-05-19,USD,INR,58.4761210354
2014-05-19,USD,EUR,0.7291286912
2014-05-19,USD,GBP,0.5939482319
2014-04-11,USD,USD,1.0
2014-04-11,USD,INR,60.1763264129
2014-04-11,USD,EUR,0.7208765859
2014-04-11,USD,GBP,0.5976787774
2013-10-25,USD,INR,61.528634681
2013-10-25,USD,EUR,0.7258474269
2013-10-25,USD,USD,1.0
2013-10-25,USD,GBP,0.618349423
2014-03-26,USD,USD,1.0
2014-03-26,USD,INR,60.1007903705
2014-03-26,USD,EUR,0.7251105794
2014-03-26,USD,GBP,0.604452179
2014-05-30,USD,USD,1.0
2014-05-30,USD,INR,59.0887043434
2014-05-30,USD,EUR,0.7349158521
2014-05-30,USD,GBP,0.5975600794
2014-01-23,USD,USD,1.0
2014-01-23,USD,INR,61.8784368355
2014-01-23,USD,EUR,0.733191583
2014-01-23,USD,GBP,0.6025001833
2013-11-19,USD,INR,62.1796770849
2013-11-19,USD,EUR,0.7406310176
2013-11-19,USD,USD,1.0
2013-11-19,USD,GBP,0.6210191083
2014-02-26,USD,USD,1.0
2014-02-26,USD,INR,62.1349992715
2014-02-26,USD,EUR,0.7285443684
2014-02-26,USD,GBP,0.5993005974
2013-08-09,USD,INR,60.7971285426
2013-08-09,USD,EUR,0.7477753683
2013-08-09,USD,USD,1.0
2013-08-09,USD,GBP,0.6440963135
2013-10-01,USD,INR,62.6228419655
2013-10-01,USD,EUR,0.7377895824
2013-10-01,USD,USD,1.0
2013-10-01,USD,GBP,0.6156854065
2013-10-22,USD,INR,61.5913412315
2013-10-22,USD,EUR,0.7313149042
2013-10-22,USD,USD,1.0
2013-10-22,USD,GBP,0.6198625128
2013-06-13,USD,INR,58.0848666917
2013-06-13,USD,EUR,0.7510326699
2013-06-13,USD,USD,1.0
2013-06-13,USD,GBP,0.6380022531
2013-06-26,USD,INR,60.7417076167
2013-06-26,USD,EUR,0.7678132678
2013-06-26,USD,USD,1.0
2013-06-26,USD,GBP,0.6512592138
2013-11-21,USD,INR,62.940172209
2013-11-21,USD,EUR,0.742280285
2013-11-21,USD,USD,1.0
2013-11-21,USD,GBP,0.619804038
2014-03-17,USD,USD,1.0
2014-03-17,USD,INR,61.2944772041
2014-03-17,USD,EUR,0.7191140515
2014-03-17,USD,GBP,0.6017186826
2014-05-27,USD,USD,1.0
2014-05-27,USD,INR,58.840005866
2014-05-27,USD,EUR,0.7332453439
2014-05-27,USD,GBP,0.5946619739
2014-05-13,USD,USD,1.0
2014-05-13,USD,INR,59.623075239
2014-05-13,USD,EUR,0.7297672043
2014-05-13,USD,GBP,0.5939940159
2013-10-03,USD,INR,61.7397381198
2013-10-03,USD,EUR,0.7356186553
2013-10-03,USD,USD,1.0
2013-10-03,USD,GBP,0.6174782992
2014-05-12,USD,USD,1.0
2014-05-12,USD,INR,60.049981838
2014-05-12,USD,EUR,0.7264802034
2014-05-12,USD,GBP,0.5921903378
2013-12-18,USD,INR,62.1019710524
2013-12-18,USD,EUR,0.7273256237
2013-12-18,USD,USD,1.0
2013-12-18,USD,GBP,0.6110262565
2014-02-10,USD,USD,1.0
2014-02-10,USD,INR,62.3545241238
2014-02-10,USD,EUR,0.7332453439
2014-02-10,USD,GBP,0.609766828
2014-02-24,USD,USD,1.0
2014-02-24,USD,INR,62.0637786676
2014-02-24,USD,EUR,0.7280669822
2014-02-24,USD,GBP,0.6004004368
2013-12-16,USD,INR,61.75014518
2013-12-16,USD,EUR,0.7259001161
2013-12-16,USD,USD,1.0
2013-12-16,USD,GBP,0.612550813
2013-10-23,USD,INR,61.6521233275
2013-10-23,USD,EUR,0.7271669575
2013-10-23,USD,USD,1.0
2013-10-23,USD,GBP,0.619255381
2013-08-30,USD,INR,66.3747638836
2013-08-30,USD,EUR,0.7555723461
2013-08-30,USD,USD,1.0
2013-08-30,USD,GBP,0.6452210049
2013-08-13,USD,INR,61.2836719338
2013-08-13,USD,EUR,0.7524454477
2013-08-13,USD,USD,1.0
2013-08-13,USD,GBP,0.6467644846
2013-10-04,USD,INR,61.5257853307
2013-10-04,USD,EUR,0.7356727728
2013-10-04,USD,USD,1.0
2013-10-04,USD,GBP,0.6230412712
2013-07-30,USD,INR,60.4847937368
2013-07-30,USD,EUR,0.7527853056
2013-07-30,USD,USD,1.0
2013-07-30,USD,GBP,0.6529283348
2014-04-28,USD,USD,1.0
2014-04-28,USD,INR,60.6299689777
2014-04-28,USD,EUR,0.7214486689
2014-04-28,USD,GBP,0.5936079648
2014-02-06,USD,USD,1.0
2014-02-06,USD,INR,62.4200074102
2014-02-06,USD,EUR,0.7410151908
2014-02-06,USD,GBP,0.6141163394
2014-05-14,USD,USD,1.0
2014-05-14,USD,INR,59.4654858226
2014-05-14,USD,EUR,0.7289161018
2014-05-14,USD,GBP,0.5960346964
2013-12-13,USD,INR,62.1658046186
2013-12-13,USD,EUR,0.7284912945
2013-12-13,USD,USD,1.0
2013-12-13,USD,GBP,0.6146281052
2013-07-22,USD,INR,59.7235303053
2013-07-22,USD,EUR,0.7595321282
2013-07-22,USD,USD,1.0
2013-07-22,USD,GBP,0.6524380981
2014-01-10,USD,USD,1.0
2014-01-10,USD,INR,61.9047619048
2014-01-10,USD,EUR,0.7359976448
2014-01-10,USD,GBP,0.6094060499
2013-12-11,USD,INR,61.3052952713
2013-12-11,USD,EUR,0.7263746641
2013-12-11,USD,USD,1.0
2013-12-11,USD,GBP,0.6103363115
2014-04-29,USD,USD,1.0
2014-04-29,USD,INR,60.4249963836
2014-04-29,USD,EUR,0.7232749892
2014-04-29,USD,GBP,0.5946766961
2013-09-30,USD,INR,62.8241392077
2013-09-30,USD,EUR,0.7404664939
2013-09-30,USD,USD,1.0
2013-09-30,USD,GBP,0.6190670122
2013-08-20,USD,INR,63.570041816
2013-08-20,USD,EUR,0.7467144564
2013-08-20,USD,USD,1.0
2013-08-20,USD,GBP,0.6383661888
2014-02-05,USD,USD,1.0
2014-02-05,USD,INR,62.5800044303
2014-02-05,USD,EUR,0.7383888356
2014-02-05,USD,GBP,0.614487189
2014-03-14,USD,USD,1.0
2014-03-14,USD,INR,61.190002881
2014-03-14,USD,EUR,0.7202535292
2014-03-14,USD,GBP,0.6026001152
2013-12-12,USD,INR,62.0079854809
2013-12-12,USD,EUR,0.7259528131
2013-12-12,USD,USD,1.0
2013-12-12,USD,GBP,0.6095825771
2013-11-14,USD,INR,63.3499553439
2013-11-14,USD,EUR,0.7442691277
2013-11-14,USD,USD,1.0
2013-11-14,USD,GBP,0.6230649003
2013-07-02,USD,INR,59.6350925713
2013-07-02,USD,EUR,0.7682261658
2013-07-02,USD,USD,1.0
2013-07-02,USD,GBP,0.6590612276
2013-09-12,USD,INR,63.4507148232
2013-09-12,USD,EUR,0.7524454477
2013-09-12,USD,USD,1.0
2013-09-12,USD,GBP,0.6328066215
2013-12-02,USD,INR,62.3197399527
2013-12-02,USD,EUR,0.7387706856
2013-12-02,USD,USD,1.0
2013-12-02,USD,GBP,0.6102615248
2014-04-17,USD,USD,1.0
2014-04-17,USD,INR,60.3262360159
2014-04-17,USD,EUR,0.7217610971
2014-04-17,USD,GBP,0.5949476723
2014-03-19,USD,USD,1.0
2014-03-19,USD,INR,60.9450154532
2014-03-19,USD,EUR,0.7187522461
2014-03-19,USD,GBP,0.6014518795
2013-10-15,USD,INR,61.6200993108
2013-10-15,USD,EUR,0.7411250278
2013-10-15,USD,USD,1.0
2013-10-15,USD,GBP,0.6272511673
2014-05-07,USD,USD,1.0
2014-05-07,USD,INR,60.0649816902
2014-05-07,USD,EUR,0.7180297264
2014-05-07,USD,GBP,0.5892869965
2014-03-12,USD,USD,1.0
2014-03-12,USD,INR,61.2199899186
2014-03-12,USD,EUR,0.7200979333
2014-03-12,USD,GBP,0.6019298625
2013-11-06,USD,INR,62.4354516535
2013-11-06,USD,EUR,0.7398091292
2013-11-06,USD,USD,1.0
2013-11-06,USD,GBP,0.6216616113
2014-05-08,USD,USD,1.0
2014-05-08,USD,INR,59.9430230058
2014-05-08,USD,EUR,0.7166917509
2014-05-08,USD,GBP,0.5900523185
2014-04-02,USD,USD,1.0
2014-04-02,USD,INR,59.8624864081
2014-04-02,USD,EUR,0.7249003262
2014-04-02,USD,GBP,0.6002174701
2014-04-23,USD,USD,1.0
2014-04-23,USD,INR,61.1350296371
2014-04-23,USD,EUR,0.7228567298
2014-04-23,USD,GBP,0.5955616597
2013-12-31,USD,INR,61.8997897179
2013-12-31,USD,EUR,0.7251105794
2013-12-31,USD,USD,1.0
2013-12-31,USD,GBP,0.60452469
2014-05-06,USD,USD,1.0
2014-05-06,USD,INR,60.097525995
2014-05-06,USD,EUR,0.7171029043
2014-05-06,USD,GBP,0.5888490498
2013-12-27,USD,INR,61.9827711018
2013-12-27,USD,EUR,0.7239032865
2013-12-27,USD,USD,1.0
2013-12-27,USD,GBP,0.6056536847
2014-02-20,USD,USD,1.0
2014-02-20,USD,INR,62.3653874216
2014-02-20,USD,EUR,0.7296074712
2014-02-20,USD,GBP,0.5997373413
2013-06-21,USD,INR,59.2716236722
2013-06-21,USD,EUR,0.7587253414
2013-06-21,USD,USD,1.0
2013-06-21,USD,GBP,0.6474203338
2013-07-04,USD,INR,60.224892175
2013-07-04,USD,EUR,0.7701786815
2013-07-04,USD,USD,1.0
2013-07-04,USD,GBP,0.6621996303
2013-08-02,USD,INR,61.1050518821
2013-08-02,USD,EUR,0.7574036204
2013-08-02,USD,USD,1.0
2013-08-02,USD,GBP,0.6599636446
2013-12-17,USD,INR,61.8837733653
2013-12-17,USD,EUR,0.7273256237
2013-12-17,USD,USD,1.0
2013-12-17,USD,GBP,0.6150265474
2013-09-27,USD,INR,62.4975991726
2013-09-27,USD,EUR,0.7387161114
2013-09-27,USD,USD,1.0
2013-09-27,USD,GBP,0.6205215336
2014-01-31,USD,USD,1.0
2014-01-31,USD,INR,62.6575910033
2014-01-31,USD,EUR,0.739863865
2014-01-31,USD,GBP,0.6076871856
2013-11-15,USD,INR,63.1203566122
2013-11-15,USD,EUR,0.7429420505
2013-11-15,USD,USD,1.0
2013-11-15,USD,GBP,0.6223625557
2014-06-02,USD,USD,1.0
2014-06-02,USD,INR,59.1562706634
2014-06-02,USD,EUR,0.7346998751
2014-06-02,USD,GBP,0.5972375285
2013-07-25,USD,INR,59.1084684139
2013-07-25,USD,EUR,0.7574609908
2013-07-25,USD,USD,1.0
2013-07-25,USD,GBP,0.6542190577
2013-09-16,USD,INR,62.8471962267
2013-09-16,USD,EUR,0.7486711088
2013-09-16,USD,USD,1.0
2013-09-16,USD,GBP,0.6277607247
2013-09-04,USD,INR,67.0252828183
2013-09-04,USD,EUR,0.7592437932
2013-09-04,USD,USD,1.0
2013-09-04,USD,GBP,0.6406499127
2014-03-31,USD,USD,1.0
2014-03-31,USD,INR,59.8914998549
2014-03-31,USD,EUR,0.7252683493
2014-03-31,USD,GBP,0.6006672469
2013-11-13,USD,INR,63.4409243384
2013-11-13,USD,EUR,0.7454342154
2013-11-13,USD,USD,1.0
2013-11-13,USD,GBP,0.6260901975
2014-03-20,USD,USD,1.0
2014-03-20,USD,INR,61.3325098096
2014-03-20,USD,EUR,0.72663857
2014-03-20,USD,GBP,0.6064162186
2013-12-05,USD,INR,61.6926585258
2013-12-05,USD,EUR,0.7356186553
2013-12-05,USD,USD,1.0
2013-12-05,USD,GBP,0.6115197881
2013-08-16,USD,INR,61.7136431784
2013-08-16,USD,EUR,0.7496251874
2013-08-16,USD,USD,1.0
2013-08-16,USD,GBP,0.6396176912
2013-07-23,USD,INR,59.7253414264
2013-07-23,USD,EUR,0.7587253414
2013-07-23,USD,USD,1.0
2013-07-23,USD,GBP,0.6521623672
2014-05-02,USD,USD,1.0
2014-05-02,USD,INR,60.2340210648
2014-05-02,USD,EUR,0.7213966239
2014-05-02,USD,GBP,0.5925551868
2014-05-09,USD,USD,1.0
2014-05-09,USD,INR,60.0250344677
2014-05-09,USD,EUR,0.7256367462
2014-05-09,USD,GBP,0.5930266309
2013-11-08,USD,INR,62.7652445834
2013-11-08,USD,EUR,0.7445461991
2013-11-08,USD,USD,1.0
2013-11-08,USD,GBP,0.6218822128
2014-03-07,USD,USD,1.0
2014-03-07,USD,INR,61.0610335397
2014-03-07,USD,EUR,0.7197351375
2014-03-07,USD,GBP,0.5963005614
2013-06-17,USD,INR,57.9050761041
2013-06-17,USD,EUR,0.7497938067
2013-06-17,USD,USD,1.0
2013-06-17,USD,GBP,0.6354877409
2014-01-07,USD,USD,1.0
2014-01-07,USD,INR,62.1875229089
2014-01-07,USD,EUR,0.7330840847
2014-01-07,USD,GBP,0.609302837
2013-07-29,USD,INR,59.419743783
2013-07-29,USD,EUR,0.7535795026
2013-07-29,USD,USD,1.0
2013-07-29,USD,GBP,0.6506405426
2013-12-19,USD,INR,62.3757957123
2013-12-19,USD,EUR,0.731689471
2013-12-19,USD,USD,1.0
2013-12-19,USD,GBP,0.6108875393
2013-10-07,USD,INR,61.8272914825
2013-10-07,USD,EUR,0.7368110816
2013-10-07,USD,USD,1.0
2013-10-07,USD,GBP,0.6216475096
2013-09-02,USD,INR,66.2701597638
2013-09-02,USD,EUR,0.7571742258
2013-09-02,USD,USD,1.0
2013-09-02,USD,GBP,0.6418944499
2013-10-18,USD,INR,61.2649809997
2013-10-18,USD,EUR,0.7307804735
2013-10-18,USD,USD,1.0
2013-10-18,USD,GBP,0.6176191172
2013-06-20,USD,INR,59.6848484848
2013-06-20,USD,EUR,0.7575757576
2013-06-20,USD,USD,1.0
2013-06-20,USD,GBP,0.6473484848
2014-02-04,USD,USD,1.0
2014-02-04,USD,INR,62.5275538132
2014-02-04,USD,EUR,0.7396996819
2014-02-04,USD,GBP,0.6132480213
2014-03-27,USD,USD,1.0
2014-03-27,USD,INR,60.3414740515
2014-03-27,USD,EUR,0.7268498328
2014-03-27,USD,GBP,0.6016136066
2013-06-18,USD,INR,58.7707492149
2013-06-18,USD,EUR,0.7477194557
2013-06-18,USD,USD,1.0
2013-06-18,USD,GBP,0.6401973979
2013-07-26,USD,INR,59.0422322775
2013-07-26,USD,EUR,0.754147813
2013-07-26,USD,USD,1.0
